0, 0, 16332, 32664, -1, -1, -1, -1
1, 32.7011, 544, 1088, -1, -1, -1, -1
2, 0.0105761, 832, 4317, -1, -1, -1, -1
3, 2.3072, 3463, 17878, 158256, 333.212, 0, -1
7, 2.39929, 920, 4782, 205.151, 8.06813, -1, -1
6, 0.0519732, 9024, 43251, 205.151, 5.76351, -1, -1
7, 1.9274, 3498, 17146, 202.676, 4.52313, -1, -1
8, 0.109593, 3498, 16882, 75.6903, 4.2279, -1, -1
9, 1.28952, 3498, 16882, 63.2694, 3.89898, -1, -1
6, 0.0200487, 5608, 26181, 63.2694, 4.01928, -1, -1
7, 1.12688, 3651, 17738, 63.2694, 3.85313, -1, -1
8, 0.111035, 3651, 17717, 63.2694, 3.81861, -1, -1
9, 1.15627, 3651, 17717, 57.8778, 3.72368, -1, -1
6, 0.0157396, 4989, 23088, 57.8778, 3.81692, -1, -1
7, 0.710546, 3648, 17869, 57.8778, 3.73157, -1, -1
8, 0.109298, 3648, 17864, 32.9914, 3.72132, -1, -1
9, 1.06723, 3648, 17864, 32.9914, 3.67904, -1, -1
6, 0.0141985, 4810, 22223, 32.9914, 3.75489, -1, -1
7, 0.668063, 3651, 17855, 32.9914, 3.68272, -1, -1
8, 0.106733, 3651, 17850, 32.9914, 3.68031, -1, -1
9, 0.928445, 3651, 17850, 32.9914, 3.65447, -1, -1
6, 0.0273542, 6764, 32573, 28.1417, 3.94404, -1, -1
7, 0.826736, 4542, 22692, 13.1348, 3.72002, -1, -1
8, 0.145967, 4542, 22675, 13.1348, 3.71223, -1, -1
9, 1.03205, 4542, 22675, 13.8736, 3.63384, -1, -1
6, 0.0185064, 6024, 28745, 13.8736, 3.73917, -1, -1
7, 0.621548, 4503, 22482, 13.8736, 3.63966, -1, -1
8, 0.14735, 4503, 22481, 13.8736, 3.63698, -1, -1
9, 1.03478, 4503, 22481, 15.6928, 3.60093, -1, -1
6, 0.0178027, 5823, 28055, 15.6928, 3.74728, -1, -1
7, 0.521012, 4653, 23393, 11.0926, 3.63822, -1, -1
8, 0.146169, 4653, 23384, 11.0926, 3.63551, -1, -1
