0, 0, 768, 256, -1, -1, -1, -1
1, 0.561598, 128, 256, -1, -1, -1, -1
2, 0.0078656, 376, 1728, -1, -1, -1, -1
3, 1.742, 3381, 17711, 6.2179e+11, 3.56266e+07, 0, -1
7, 2.71003, 813, 4239, 103965, 63.5302, -1, -1
6, 0.105529, 8450, 40919, 82631.4, 23.085, -1, -1
7, 2.29579, 3029, 14736, 33480.9, 8.21878, -1, -1
8, 0.128793, 3029, 14536, 46.892, 4.19621, -1, -1
9, 1.18799, 3029, 14536, 17.8867, 3.84185, -1, -1
6, 0.0408236, 5175, 24193, 17.8867, 3.99941, -1, -1
7, 1.05541, 3104, 15204, 15.0273, 3.77751, -1, -1
8, 0.11477, 3104, 15176, 15.0273, 3.75622, -1, -1
9, 1.02784, 3104, 15176, 14.8838, 3.65682, -1, -1
6, 0.0195333, 4507, 20876, 16.6899, 3.78347, -1, -1
7, 0.519832, 3103, 15231, 14.8838, 3.65772, -1, -1
8, 0.129968, 3103, 15226, 12.9343, 3.65306, -1, -1
9, 1.27684, 3103, 15226, 13.1072, 3.60749, -1, -1
6, 0.0153874, 4240, 19585, 16.6899, 3.71539, -1, -1
7, 0.773828, 3074, 15114, 13.1072, 3.61037, -1, -1
8, 0.182673, 3074, 15099, 13.1072, 3.60757, -1, -1
9, 0.811296, 3074, 15099, 13.882, 3.58396, -1, -1
6, 0.0188627, 4821, 22669, 17.7709, 3.8253, -1, -1
7, 0.492161, 3338, 16529, 11.935, 3.61085, -1, -1
8, 0.12648, 3338, 16521, 9.781, 3.60379, -1, -1
9, 0.796488, 3338, 16521, 7.42351, 3.56173, -1, -1
7, 0.118468, 3235, 16009, 7.42351, 3.55729, -1, -1
4, 14.166, 3235, 16009, 7.42351, 3.55729, -1, -1
5, 0.0879154, 1073, 4098, 5.76649, 3.59127, -1, -1
-1, 16.5653, 1073, 4098, 5.76649, 3.59127, 0, 211
