0, 0, 16332, 32664, -1, -1, -1, -1
1, 42.501, 544, 1088, -1, -1, -1, -1
2, 0.0106963, 832, 4317, -1, -1, -1, -1
3, 2.31281, 3463, 17878, 158256, 333.212, 0, -1
7, 2.45177, 920, 4782, 205.151, 8.06813, -1, -1
6, 0.056746, 9024, 43251, 205.151, 5.76351, -1, -1
7, 1.95137, 3498, 17146, 202.676, 4.52313, -1, -1
8, 0.124105, 3498, 16882, 75.6903, 4.2279, -1, -1
9, 1.31597, 3498, 16882, 63.2694, 3.89898, -1, -1
6, 0.018859, 5608, 26181, 63.2694, 4.01928, -1, -1
7, 1.08649, 3651, 17738, 63.2694, 3.85313, -1, -1
8, 0.111089, 3651, 17717, 63.2694, 3.81861, -1, -1
9, 1.20619, 3651, 17717, 57.8778, 3.72368, -1, -1
6, 0.0152181, 4989, 23088, 57.8778, 3.81692, -1, -1
7, 0.679551, 3648, 17869, 57.8778, 3.73157, -1, -1
8, 0.108996, 3648, 17864, 32.9914, 3.72132, -1, -1
9, 1.14059, 3648, 17864, 32.9914, 3.67904, -1, -1
6, 0.0145081, 4810, 22223, 32.9914, 3.75489, -1, -1
7, 0.646256, 3651, 17855, 32.9914, 3.68272, -1, -1
8, 0.10902, 3651, 17850, 32.9914, 3.68031, -1, -1
9, 0.996809, 3651, 17850, 32.9914, 3.65447, -1, -1
6, 0.044248, 9777, 48495, 28.1417, 4.05536, -1, -1
7, 1.35397, 5841, 29726, 13.1348, 3.7671, -1, -1
8, 0.86794, 5841, 29691, 13.1348, 3.75384, -1, -1
9, 3.37061, 5841, 29691, 13.8736, 3.62678, -1, -1
6, 0.0252005, 8021, 39252, 13.8736, 3.75158, -1, -1
7, 0.683731, 5817, 29648, 13.8736, 3.62785, -1, -1
8, 0.181821, 5817, 29644, 13.8736, 3.62465, -1, -1
9, 1.2523, 5817, 29644, 14.1159, 3.57783, -1, -1
6, 0.0263095, 8041, 40301, 14.1159, 3.78518, -1, -1
7, 0.69269, 6346, 32733, 11.0926, 3.6424, -1, -1
8, 0.462357, 6346, 32737, 11.0926, 3.63919, -1, -1
9, 2.11818, 6346, 32737, 10.3016, 3.58824, -1, -1
6, 0.0211388, 7447, 37127, 11.0293, 3.66281, -1, -1
7, 0.412822, 6304, 32530, 9.50845, 3.59823, -1, -1
8, 0.213231, 6304, 32525, 9.50845, 3.59707, -1, -1
9, 0.932325, 6304, 32525, 9.65339, 3.57395, -1, -1
6, 0.0208058, 7255, 36163, 11.384, 3.638, -1, -1
7, 0.384336, 6267, 32337, 11.384, 3.5819, -1, -1
8, 0.213596, 6267, 32341, 11.1797, 3.58152, -1, -1
9, 1.08412, 6267, 32341, 10.7453, 3.56683, -1, -1
6, 0.0290875, 8583, 43408, 13.0996, 3.80087, -1, -1
7, 0.52091, 6950, 36196, 8.71593, 3.65253, -1, -1
8, 0.239554, 6950, 36183, 8.71593, 3.64706, -1, -1
9, 1.22242, 6950, 36183, 6.77392, 3.59554, -1, -1
7, 0.344721, 6776, 35249, 6.77392, 3.59133, -1, -1
4, 29.221, 6776, 35249, 6.77392, 3.59133, -1, -1
5, 0.184264, 2800, 11570, 6.77392, 3.5938, -1, -1
-1, 74.2298, 2800, 11570, 6.77392, 3.5938, 0, 209
