0, 0, 4896, 1632, -1, -1, -1, -1
1, 0.012366, 256, 1626, -1, -1, -1, -1
2, 0.0204186, 445, 2336, -1, -1, -1, -1
3, 5.71513, 5144, 26657, 6.29771e+11, 1.07531e+08, 0, -1
7, 4.54416, 1062, 5759, 2.27268e+11, 1.70743e+08, -1, -1
6, 0.127615, 9234, 45918, 6.59509e+10, 4.00398e+07, -1, -1
7, 3.2263, 3071, 15592, 4.84628e+10, 3.76128e+07, -1, -1
8, 0.213097, 3071, 15179, 139.647, 5.46931, -1, -1
9, 1.18102, 3071, 15179, 120.22, 4.77374, -1, -1
6, 0.0488913, 5456, 26077, 120.22, 4.56798, -1, -1
7, 1.43867, 3255, 16034, 75.7164, 4.5174, -1, -1
8, 0.161248, 3255, 15992, 75.7164, 4.43876, -1, -1
9, 1.23717, 3255, 15992, 75.7164, 4.30951, -1, -1
6, 0.0487974, 4703, 22296, 75.7164, 4.27923, -1, -1
7, 2.27215, 3286, 16140, 75.7164, 4.2732, -1, -1
8, 0.336665, 3286, 16126, 75.7164, 4.25338, -1, -1
9, 1.53086, 3286, 16126, 75.7164, 4.18945, -1, -1
6, 0.0959746, 8893, 44869, 58.126, 4.77953, -1, -1
7, 2.12966, 5045, 26041, 26.4634, 4.04014, -1, -1
8, 0.369656, 5045, 25968, 26.4634, 3.99562, -1, -1
9, 1.43572, 5045, 25968, 26.3016, 3.8296, -1, -1
6, 0.0347225, 6897, 34453, 26.3016, 3.92691, -1, -1
7, 1.42991, 5004, 25757, 26.3016, 3.81989, -1, -1
8, 0.489153, 5004, 25754, 22.0038, 3.80473, -1, -1
9, 1.23555, 5004, 25754, 22.0038, 3.74189, -1, -1
6, 0.049243, 6362, 31751, 22.0038, 3.8249, -1, -1
7, 1.16186, 5012, 25758, 22.0038, 3.74425, -1, -1
8, 0.36215, 5012, 25741, 22.0038, 3.74106, -1, -1
9, 1.24097, 5012, 25741, 22.0038, 3.71285, -1, -1
6, 0.041915, 6636, 33537, 19.0768, 3.92217, -1, -1
7, 1.1076, 5239, 27071, 12.7419, 3.7339, -1, -1
8, 0.321662, 5239, 27057, 12.7419, 3.72734, -1, -1
9, 1.03449, 5239, 27057, 12.7419, 3.688, -1, -1
6, 0.0289934, 6141, 30954, 13.9886, 3.76155, -1, -1
7, 0.80856, 5224, 26996, 11.6007, 3.69006, -1, -1
8, 0.239577, 5224, 26993, 11.6007, 3.68757, -1, -1
9, 0.960699, 5224, 26993, 11.6007, 3.6672, -1, -1
6, 0.0250037, 5993, 30188, 13.9886, 3.7279, -1, -1
7, 0.684285, 5213, 26949, 13.8666, 3.67117, -1, -1
8, 0.25696, 5213, 26944, 13.8666, 3.67054, -1, -1
9, 0.58427, 5213, 26944, 12.9259, 3.6595, -1, -1
6, 0.0412226, 5861, 29632, 15.9479, 3.71606, -1, -1
7, 0.950157, 5255, 27169, 9.37387, 3.66823, -1, -1
8, 0.180272, 5255, 27171, 9.37387, 3.66755, -1, -1
9, 0.467313, 5255, 27171, 7.28989, 3.65671, -1, -1
7, 0.404619, 5229, 27044, 6.91626, 3.65556, -1, -1
4, 35.4064, 5229, 27044, 6.91626, 3.65556, -1, -1
5, 0.232338, 2113, 8008, 6.48124, 3.69814, -1, -1
-1, 41.3866, 2113, 8008, 6.48124, 3.69814, 0, 110
