0, 0, 1488, 496, -1, -1, -1, -1
1, 6.0335, 236, 456, -1, -1, -1, -1
2, 0.0162946, 570, 2874, -1, -1, -1, -1
3, 5.52244, 1778, 8729, 1.92815e+09, 1.21052e+06, 1, -1
7, 10.4513, 752, 3717, 1.26556e+07, 14545.3, -1, -1
3, 0.00921527, 773, 3820, 3.1101e+08, 159714, 0, -1
6, 0.0980711, 11195, 53759, 3.1101e+08, 18016.9, -1, -1
7, 11.2018, 4474, 21906, 50.7502, 3.84841, -1, -1
8, 0.233492, 4474, 21773, 50.0891, 3.79245, -1, -1
9, 4.66721, 4474, 21773, 10.3216, 3.58573, -1, -1
6, 0.0306497, 6754, 32038, 10.3216, 3.76497, -1, -1
7, 2.27909, 4580, 22595, 10.3216, 3.57851, -1, -1
8, 0.309172, 4580, 22570, 10.3216, 3.57263, -1, -1
9, 5.24166, 4580, 22570, 10.3216, 3.49615, -1, -1
6, 0.0232059, 6156, 29197, 12.762, 3.63631, -1, -1
7, 2.38811, 4626, 22957, 7.40349, 3.50914, -1, -1
8, 0.197448, 4626, 22950, 7.40349, 3.50711, -1, -1
9, 5.36325, 4626, 22950, 7.40349, 3.47032, -1, -1
7, 0.348809, 4462, 22227, 7.40349, 3.46205, -1, -1
4, 43.0284, 4462, 22227, 7.40349, 3.46205, -1, -1
5, 0.106231, 774, 2258, 7.40349, 3.64296, -1, -1
-1, 54.7161, 774, 2258, 7.40349, 3.64296, 0, 322
